id_voto,id_candidato,dpi_ciudadano,mesa_id,fecha_hora,,,,,,,,,,,
82,9,4282250000000,88,25/06/2023 10:26,,,,,,,,,,,
82,1053,4282250000000,88,25/06/2023 10:26,,,,,,,,,,,
82,315,4282250000000,88,25/06/2023 10:26,,,,,,,,,,,
82,435,4282250000000,88,25/06/2023 10:26,,,,,,,,,,,
82,1021,4282250000000,88,25/06/2023 10:26,,,,,,,,,,,
83,2,4187980000000,20,25/06/2023 15:04,,,,,,,,,,,
83,1058,4187980000000,20,25/06/2023 15:04,,,,,,,,,,,
83,370,4187980000000,20,25/06/2023 15:04,,,,,,,,,,,
83,614,4187980000000,20,25/06/2023 15:04,,,,,,,,,,,
83,881,4187980000000,20,25/06/2023 15:04,,,,,,,,,,,
84,12,7080930000000,58,25/06/2023 5:42,,,,,,,,,,,
84,1048,7080930000000,58,25/06/2023 5:42,,,,,,,,,,,
84,292,7080930000000,58,25/06/2023 5:42,,,,,,,,,,,
84,523,7080930000000,58,25/06/2023 5:42,,,,,,,,,,,
84,983,7080930000000,58,25/06/2023 5:42,,,,,,,,,,,
85,6,2994280000000,48,25/06/2023 8:01,,,,,,,,,,,
85,1067,2994280000000,48,25/06/2023 8:01,,,,,,,,,,,
85,171,2994280000000,48,25/06/2023 8:01,,,,,,,,,,,
85,413,2994280000000,48,25/06/2023 8:01,,,,,,,,,,,
85,930,2994280000000,48,25/06/2023 8:01,,,,,,,,,,,
86,22,5738050000000,35,25/06/2023 7:22,,,,,,,,,,,
86,1062,5738050000000,35,25/06/2023 7:22,,,,,,,,,,,
86,391,5738050000000,35,25/06/2023 7:22,,,,,,,,,,,
86,654,5738050000000,35,25/06/2023 7:22,,,,,,,,,,,
86,795,5738050000000,35,25/06/2023 7:22,,,,,,,,,,,
87,11,1135460000000,81,25/06/2023 19:42,,,,,,,,,,,
87,1067,1135460000000,81,25/06/2023 19:42,,,,,,,,,,,
87,72,1135460000000,81,25/06/2023 19:42,,,,,,,,,,,
87,617,1135460000000,81,25/06/2023 19:42,,,,,,,,,,,
87,919,1135460000000,81,25/06/2023 19:42,,,,,,,,,,,
88,16,3349920000000,9,25/06/2023 7:47,,,,,,,,,,,
88,1049,3349920000000,9,25/06/2023 7:47,,,,,,,,,,,
88,154,3349920000000,9,25/06/2023 7:47,,,,,,,,,,,
88,661,3349920000000,9,25/06/2023 7:47,,,,,,,,,,,
88,769,3349920000000,9,25/06/2023 7:47,,,,,,,,,,,
89,20,6911560000000,62,25/06/2023 7:49,,,,,,,,,,,
89,1051,6911560000000,62,25/06/2023 7:49,,,,,,,,,,,
89,172,6911560000000,62,25/06/2023 7:49,,,,,,,,,,,
89,458,6911560000000,62,25/06/2023 7:49,,,,,,,,,,,
89,931,6911560000000,62,25/06/2023 7:49,,,,,,,,,,,
90,11,1807650000000,12,25/06/2023 17:48,,,,,,,,,,,
90,1066,1807650000000,12,25/06/2023 17:48,,,,,,,,,,,
90,205,1807650000000,12,25/06/2023 17:48,,,,,,,,,,,
90,684,1807650000000,12,25/06/2023 17:48,,,,,,,,,,,
90,792,1807650000000,12,25/06/2023 17:48,,,,,,,,,,,
91,1,6087300000000,1,25/06/2023 5:05,,,,,,,,,,,
91,1053,6087300000000,1,25/06/2023 5:05,,,,,,,,,,,
91,156,6087300000000,1,25/06/2023 5:05,,,,,,,,,,,
91,681,6087300000000,1,25/06/2023 5:05,,,,,,,,,,,
91,866,6087300000000,1,25/06/2023 5:05,,,,,,,,,,,
92,20,6740370000000,41,25/06/2023 17:03,,,,,,,,,,,
92,1055,6740370000000,41,25/06/2023 17:03,,,,,,,,,,,
92,257,6740370000000,41,25/06/2023 17:03,,,,,,,,,,,
92,551,6740370000000,41,25/06/2023 17:03,,,,,,,,,,,
92,799,6740370000000,41,25/06/2023 17:03,,,,,,,,,,,
93,7,4692000000000,55,25/06/2023 6:46,,,,,,,,,,,
93,1068,4692000000000,55,25/06/2023 6:46,,,,,,,,,,,
93,103,4692000000000,55,25/06/2023 6:46,,,,,,,,,,,
93,546,4692000000000,55,25/06/2023 6:46,,,,,,,,,,,
93,716,4692000000000,55,25/06/2023 6:46,,,,,,,,,,,
94,21,7348130000000,69,25/06/2023 18:39,,,,,,,,,,,
94,1057,7348130000000,69,25/06/2023 18:39,,,,,,,,,,,
94,295,7348130000000,69,25/06/2023 18:39,,,,,,,,,,,
94,433,7348130000000,69,25/06/2023 18:39,,,,,,,,,,,
94,910,7348130000000,69,25/06/2023 18:39,,,,,,,,,,,
95,22,3153780000000,51,25/06/2023 8:59,,,,,,,,,,,
95,1058,3153780000000,51,25/06/2023 8:59,,,,,,,,,,,
95,246,3153780000000,51,25/06/2023 8:59,,,,,,,,,,,
95,646,3153780000000,51,25/06/2023 8:59,,,,,,,,,,,
95,974,3153780000000,51,25/06/2023 8:59,,,,,,,,,,,
96,-1,9816990000000,69,25/06/2023 13:50,,,,,,,,,,,
96,-1,9816990000000,69,25/06/2023 13:50,,,,,,,,,,,
96,-1,9816990000000,69,25/06/2023 13:50,,,,,,,,,,,
96,-1,9816990000000,69,25/06/2023 13:50,,,,,,,,,,,
96,-1,9816990000000,69,25/06/2023 13:50,,,,,,,,,,,
97,14,2557800000000,21,25/06/2023 7:10,,,,,,,,,,,
97,1050,2557800000000,21,25/06/2023 7:10,,,,,,,,,,,
97,77,2557800000000,21,25/06/2023 7:10,,,,,,,,,,,
97,416,2557800000000,21,25/06/2023 7:10,,,,,,,,,,,
97,800,2557800000000,21,25/06/2023 7:10,,,,,,,,,,,
98,5,9011170000000,65,25/06/2023 14:14,,,,,,,,,,,
98,1049,9011170000000,65,25/06/2023 14:14,,,,,,,,,,,
98,157,9011170000000,65,25/06/2023 14:14,,,,,,,,,,,
98,598,9011170000000,65,25/06/2023 14:14,,,,,,,,,,,
98,717,9011170000000,65,25/06/2023 14:14,,,,,,,,,,,
99,16,6015510000000,92,25/06/2023 18:32,,,,,,,,,,,
99,1049,6015510000000,92,25/06/2023 18:32,,,,,,,,,,,
99,337,6015510000000,92,25/06/2023 18:32,,,,,,,,,,,
99,438,6015510000000,92,25/06/2023 18:32,,,,,,,,,,,
99,791,6015510000000,92,25/06/2023 18:32,,,,,,,,,,,
100,16,8659900000000,79,25/06/2023 8:11,,,,,,,,,,,
100,1061,8659900000000,79,25/06/2023 8:11,,,,,,,,,,,
100,214,8659900000000,79,25/06/2023 8:11,,,,,,,,,,,
100,446,8659900000000,79,25/06/2023 8:11,,,,,,,,,,,
100,993,8659900000000,79,25/06/2023 8:11,,,,,,,,,,,
101,16,7210860000000,98,25/06/2023 17:24,,,,,,,,,,,
101,1054,7210860000000,98,25/06/2023 17:24,,,,,,,,,,,
101,140,7210860000000,98,25/06/2023 17:24,,,,,,,,,,,
101,566,7210860000000,98,25/06/2023 17:24,,,,,,,,,,,
101,708,7210860000000,98,25/06/2023 17:24,,,,,,,,,,,
102,21,6542580000000,32,25/06/2023 19:56,,,,,,,,,,,
102,1047,6542580000000,32,25/06/2023 19:56,,,,,,,,,,,
102,162,6542580000000,32,25/06/2023 19:56,,,,,,,,,,,
102,679,6542580000000,32,25/06/2023 19:56,,,,,,,,,,,
102,963,6542580000000,32,25/06/2023 19:56,,,,,,,,,,,
103,1,7841230000000,98,25/06/2023 13:14,,,,,,,,,,,
103,1067,7841230000000,98,25/06/2023 13:14,,,,,,,,,,,
103,355,7841230000000,98,25/06/2023 13:14,,,,,,,,,,,
103,564,7841230000000,98,25/06/2023 13:14,,,,,,,,,,,
103,911,7841230000000,98,25/06/2023 13:14,,,,,,,,,,,
104,10,1622020000000,53,25/06/2023 10:56,,,,,,,,,,,
104,1059,1622020000000,53,25/06/2023 10:56,,,,,,,,,,,
104,157,1622020000000,53,25/06/2023 10:56,,,,,,,,,,,
104,627,1622020000000,53,25/06/2023 10:56,,,,,,,,,,,
104,767,1622020000000,53,25/06/2023 10:56,,,,,,,,,,,
105,6,4695860000000,68,25/06/2023 16:55,,,,,,,,,,,
105,1053,4695860000000,68,25/06/2023 16:55,,,,,,,,,,,
105,285,4695860000000,68,25/06/2023 16:55,,,,,,,,,,,
105,579,4695860000000,68,25/06/2023 16:55,,,,,,,,,,,
105,757,4695860000000,68,25/06/2023 16:55,,,,,,,,,,,
106,5,8246030000000,93,25/06/2023 13:43,,,,,,,,,,,
106,1056,8246030000000,93,25/06/2023 13:43,,,,,,,,,,,
106,192,8246030000000,93,25/06/2023 13:43,,,,,,,,,,,
106,450,8246030000000,93,25/06/2023 13:43,,,,,,,,,,,
106,891,8246030000000,93,25/06/2023 13:43,,,,,,,,,,,
107,21,8563900000000,8,25/06/2023 13:30,,,,,,,,,,,
107,1048,8563900000000,8,25/06/2023 13:30,,,,,,,,,,,
107,217,8563900000000,8,25/06/2023 13:30,,,,,,,,,,,
107,680,8563900000000,8,25/06/2023 13:30,,,,,,,,,,,
107,1040,8563900000000,8,25/06/2023 13:30,,,,,,,,,,,
108,22,4522650000000,83,25/06/2023 10:35,,,,,,,,,,,
108,1054,4522650000000,83,25/06/2023 10:35,,,,,,,,,,,
108,175,4522650000000,83,25/06/2023 10:35,,,,,,,,,,,
108,553,4522650000000,83,25/06/2023 10:35,,,,,,,,,,,
108,754,4522650000000,83,25/06/2023 10:35,,,,,,,,,,,
109,22,7893350000000,76,25/06/2023 5:45,,,,,,,,,,,
109,1060,7893350000000,76,25/06/2023 5:45,,,,,,,,,,,
109,181,7893350000000,76,25/06/2023 5:45,,,,,,,,,,,
109,422,7893350000000,76,25/06/2023 5:45,,,,,,,,,,,
109,937,7893350000000,76,25/06/2023 5:45,,,,,,,,,,,
110,14,5642520000000,71,25/06/2023 11:52,,,,,,,,,,,
110,1047,5642520000000,71,25/06/2023 11:52,,,,,,,,,,,
110,355,5642520000000,71,25/06/2023 11:52,,,,,,,,,,,
110,572,5642520000000,71,25/06/2023 11:52,,,,,,,,,,,
110,912,5642520000000,71,25/06/2023 11:52,,,,,,,,,,,
111,14,7074280000000,67,25/06/2023 18:55,,,,,,,,,,,
111,1066,7074280000000,67,25/06/2023 18:55,,,,,,,,,,,
111,97,7074280000000,67,25/06/2023 18:55,,,,,,,,,,,
111,638,7074280000000,67,25/06/2023 18:55,,,,,,,,,,,
111,866,7074280000000,67,25/06/2023 18:55,,,,,,,,,,,
112,11,4792520000000,58,25/06/2023 17:38,,,,,,,,,,,
112,1059,4792520000000,58,25/06/2023 17:38,,,,,,,,,,,
112,200,4792520000000,58,25/06/2023 17:38,,,,,,,,,,,
112,600,4792520000000,58,25/06/2023 17:38,,,,,,,,,,,
112,814,4792520000000,58,25/06/2023 17:38,,,,,,,,,,,
113,20,3534820000000,56,25/06/2023 6:17,,,,,,,,,,,
113,1062,3534820000000,56,25/06/2023 6:17,,,,,,,,,,,
113,135,3534820000000,56,25/06/2023 6:17,,,,,,,,,,,
113,607,3534820000000,56,25/06/2023 6:17,,,,,,,,,,,
113,1033,3534820000000,56,25/06/2023 6:17,,,,,,,,,,,
114,11,8334010000000,58,25/06/2023 6:37,,,,,,,,,,,
114,1050,8334010000000,58,25/06/2023 6:37,,,,,,,,,,,
114,246,8334010000000,58,25/06/2023 6:37,,,,,,,,,,,
114,641,8334010000000,58,25/06/2023 6:37,,,,,,,,,,,
114,706,8334010000000,58,25/06/2023 6:37,,,,,,,,,,,
115,22,1235680000000,70,25/06/2023 18:08,,,,,,,,,,,
115,1053,1235680000000,70,25/06/2023 18:08,,,,,,,,,,,
115,335,1235680000000,70,25/06/2023 18:08,,,,,,,,,,,
115,608,1235680000000,70,25/06/2023 18:08,,,,,,,,,,,
115,865,1235680000000,70,25/06/2023 18:08,,,,,,,,,,,
116,20,4559770000000,76,25/06/2023 16:58,,,,,,,,,,,
116,1059,4559770000000,76,25/06/2023 16:58,,,,,,,,,,,
116,124,4559770000000,76,25/06/2023 16:58,,,,,,,,,,,
116,598,4559770000000,76,25/06/2023 16:58,,,,,,,,,,,
116,997,4559770000000,76,25/06/2023 16:58,,,,,,,,,,,
117,-1,4628710000000,77,25/06/2023 10:53,,,,,,,,,,,
117,-1,4628710000000,77,25/06/2023 10:53,,,,,,,,,,,
117,-1,4628710000000,77,25/06/2023 10:53,,,,,,,,,,,
117,-1,4628710000000,77,25/06/2023 10:53,,,,,,,,,,,
117,-1,4628710000000,77,25/06/2023 10:53,,,,,,,,,,,
118,6,2408730000000,78,25/06/2023 8:22,,,,,,,,,,,
118,1049,2408730000000,78,25/06/2023 8:22,,,,,,,,,,,
118,138,2408730000000,78,25/06/2023 8:22,,,,,,,,,,,
118,590,2408730000000,78,25/06/2023 8:22,,,,,,,,,,,
118,964,2408730000000,78,25/06/2023 8:22,,,,,,,,,,,
119,3,2482880000000,5,25/06/2023 11:31,,,,,,,,,,,
119,1051,2482880000000,5,25/06/2023 11:31,,,,,,,,,,,
119,146,2482880000000,5,25/06/2023 11:31,,,,,,,,,,,
119,476,2482880000000,5,25/06/2023 11:31,,,,,,,,,,,
119,923,2482880000000,5,25/06/2023 11:31,,,,,,,,,,,
120,13,1476340000000,21,25/06/2023 16:22,,,,,,,,,,,
120,1069,1476340000000,21,25/06/2023 16:22,,,,,,,,,,,
120,374,1476340000000,21,25/06/2023 16:22,,,,,,,,,,,
120,667,1476340000000,21,25/06/2023 16:22,,,,,,,,,,,
120,816,1476340000000,21,25/06/2023 16:22,,,,,,,,,,,
121,21,6879580000000,54,25/06/2023 12:24,,,,,,,,,,,
121,1047,6879580000000,54,25/06/2023 12:24,,,,,,,,,,,
121,72,6879580000000,54,25/06/2023 12:24,,,,,,,,,,,
121,471,6879580000000,54,25/06/2023 12:24,,,,,,,,,,,
121,941,6879580000000,54,25/06/2023 12:24,,,,,,,,,,,
122,8,2960720000000,87,25/06/2023 13:57,,,,,,,,,,,
122,1067,2960720000000,87,25/06/2023 13:57,,,,,,,,,,,
122,300,2960720000000,87,25/06/2023 13:57,,,,,,,,,,,
122,535,2960720000000,87,25/06/2023 13:57,,,,,,,,,,,
122,981,2960720000000,87,25/06/2023 13:57,,,,,,,,,,,
123,21,4887260000000,46,25/06/2023 7:36,,,,,,,,,,,
123,1067,4887260000000,46,25/06/2023 7:36,,,,,,,,,,,
123,89,4887260000000,46,25/06/2023 7:36,,,,,,,,,,,
123,551,4887260000000,46,25/06/2023 7:36,,,,,,,,,,,
123,942,4887260000000,46,25/06/2023 7:36,,,,,,,,,,,
124,9,1511950000000,60,25/06/2023 14:22,,,,,,,,,,,
124,1062,1511950000000,60,25/06/2023 14:22,,,,,,,,,,,
124,87,1511950000000,60,25/06/2023 14:22,,,,,,,,,,,
124,602,1511950000000,60,25/06/2023 14:22,,,,,,,,,,,
124,961,1511950000000,60,25/06/2023 14:22,,,,,,,,,,,
125,7,4190440000000,15,25/06/2023 11:10,,,,,,,,,,,
125,1062,4190440000000,15,25/06/2023 11:10,,,,,,,,,,,
125,77,4190440000000,15,25/06/2023 11:10,,,,,,,,,,,
125,518,4190440000000,15,25/06/2023 11:10,,,,,,,,,,,
125,767,4190440000000,15,25/06/2023 11:10,,,,,,,,,,,
126,19,8194720000000,57,25/06/2023 14:46,,,,,,,,,,,
126,1062,8194720000000,57,25/06/2023 14:46,,,,,,,,,,,
126,389,8194720000000,57,25/06/2023 14:46,,,,,,,,,,,
126,419,8194720000000,57,25/06/2023 14:46,,,,,,,,,,,
126,901,8194720000000,57,25/06/2023 14:46,,,,,,,,,,,
127,17,8104930000000,79,25/06/2023 7:19,,,,,,,,,,,
127,1059,8104930000000,79,25/06/2023 7:19,,,,,,,,,,,
127,287,8104930000000,79,25/06/2023 7:19,,,,,,,,,,,
127,550,8104930000000,79,25/06/2023 7:19,,,,,,,,,,,
127,998,8104930000000,79,25/06/2023 7:19,,,,,,,,,,,
128,9,3566920000000,45,25/06/2023 5:45,,,,,,,,,,,
128,1047,3566920000000,45,25/06/2023 5:45,,,,,,,,,,,
128,78,3566920000000,45,25/06/2023 5:45,,,,,,,,,,,
128,418,3566920000000,45,25/06/2023 5:45,,,,,,,,,,,
128,715,3566920000000,45,25/06/2023 5:45,,,,,,,,,,,
129,21,7207910000000,17,25/06/2023 18:33,,,,,,,,,,,
129,1054,7207910000000,17,25/06/2023 18:33,,,,,,,,,,,
129,306,7207910000000,17,25/06/2023 18:33,,,,,,,,,,,
129,667,7207910000000,17,25/06/2023 18:33,,,,,,,,,,,
129,938,7207910000000,17,25/06/2023 18:33,,,,,,,,,,,
130,8,1020450000000,3,25/06/2023 14:01,,,,,,,,,,,
130,1056,1020450000000,3,25/06/2023 14:01,,,,,,,,,,,
130,88,1020450000000,3,25/06/2023 14:01,,,,,,,,,,,
130,511,1020450000000,3,25/06/2023 14:01,,,,,,,,,,,
130,940,1020450000000,3,25/06/2023 14:01,,,,,,,,,,,
131,5,8417100000000,81,25/06/2023 5:58,,,,,,,,,,,
131,1050,8417100000000,81,25/06/2023 5:58,,,,,,,,,,,
131,247,8417100000000,81,25/06/2023 5:58,,,,,,,,,,,
131,582,8417100000000,81,25/06/2023 5:58,,,,,,,,,,,
131,936,8417100000000,81,25/06/2023 5:58,,,,,,,,,,,
132,17,3896020000000,96,25/06/2023 18:04,,,,,,,,,,,
132,1068,3896020000000,96,25/06/2023 18:04,,,,,,,,,,,
132,326,3896020000000,96,25/06/2023 18:04,,,,,,,,,,,
132,624,3896020000000,96,25/06/2023 18:04,,,,,,,,,,,
132,1045,3896020000000,96,25/06/2023 18:04,,,,,,,,,,,
133,23,6804850000000,99,25/06/2023 7:37,,,,,,,,,,,
133,1057,6804850000000,99,25/06/2023 7:37,,,,,,,,,,,
133,225,6804850000000,99,25/06/2023 7:37,,,,,,,,,,,
133,399,6804850000000,99,25/06/2023 7:37,,,,,,,,,,,
133,895,6804850000000,99,25/06/2023 7:37,,,,,,,,,,,
134,5,9834340000000,87,25/06/2023 11:38,,,,,,,,,,,
134,1061,9834340000000,87,25/06/2023 11:38,,,,,,,,,,,
134,253,9834340000000,87,25/06/2023 11:38,,,,,,,,,,,
134,454,9834340000000,87,25/06/2023 11:38,,,,,,,,,,,
134,882,9834340000000,87,25/06/2023 11:38,,,,,,,,,,,
135,6,4042470000000,23,25/06/2023 13:51,,,,,,,,,,,
135,1059,4042470000000,23,25/06/2023 13:51,,,,,,,,,,,
135,174,4042470000000,23,25/06/2023 13:51,,,,,,,,,,,
135,501,4042470000000,23,25/06/2023 13:51,,,,,,,,,,,
135,831,4042470000000,23,25/06/2023 13:51,,,,,,,,,,,
136,18,3841770000000,46,25/06/2023 19:42,,,,,,,,,,,
136,1051,3841770000000,46,25/06/2023 19:42,,,,,,,,,,,
136,122,3841770000000,46,25/06/2023 19:42,,,,,,,,,,,
136,503,3841770000000,46,25/06/2023 19:42,,,,,,,,,,,
136,960,3841770000000,46,25/06/2023 19:42,,,,,,,,,,,
137,6,7242150000000,92,25/06/2023 17:15,,,,,,,,,,,
137,1051,7242150000000,92,25/06/2023 17:15,,,,,,,,,,,
137,229,7242150000000,92,25/06/2023 17:15,,,,,,,,,,,
137,634,7242150000000,92,25/06/2023 17:15,,,,,,,,,,,
137,897,7242150000000,92,25/06/2023 17:15,,,,,,,,,,,
138,18,3907710000000,60,25/06/2023 6:50,,,,,,,,,,,
138,1055,3907710000000,60,25/06/2023 6:50,,,,,,,,,,,
138,181,3907710000000,60,25/06/2023 6:50,,,,,,,,,,,
138,632,3907710000000,60,25/06/2023 6:50,,,,,,,,,,,
138,967,3907710000000,60,25/06/2023 6:50,,,,,,,,,,,
139,8,7346550000000,23,25/06/2023 5:18,,,,,,,,,,,
139,1063,7346550000000,23,25/06/2023 5:18,,,,,,,,,,,
139,137,7346550000000,23,25/06/2023 5:18,,,,,,,,,,,
139,434,7346550000000,23,25/06/2023 5:18,,,,,,,,,,,
139,725,7346550000000,23,25/06/2023 5:18,,,,,,,,,,,
140,12,6533030000000,19,25/06/2023 11:58,,,,,,,,,,,
140,1055,6533030000000,19,25/06/2023 11:58,,,,,,,,,,,
140,88,6533030000000,19,25/06/2023 11:58,,,,,,,,,,,
140,487,6533030000000,19,25/06/2023 11:58,,,,,,,,,,,
140,884,6533030000000,19,25/06/2023 11:58,,,,,,,,,,,
141,1,7439410000000,82,25/06/2023 8:22,,,,,,,,,,,
141,1069,7439410000000,82,25/06/2023 8:22,,,,,,,,,,,
141,237,7439410000000,82,25/06/2023 8:22,,,,,,,,,,,
141,592,7439410000000,82,25/06/2023 8:22,,,,,,,,,,,
141,708,7439410000000,82,25/06/2023 8:22,,,,,,,,,,,
142,14,1315480000000,82,25/06/2023 19:05,,,,,,,,,,,
142,1051,1315480000000,82,25/06/2023 19:05,,,,,,,,,,,
142,323,1315480000000,82,25/06/2023 19:05,,,,,,,,,,,
142,441,1315480000000,82,25/06/2023 19:05,,,,,,,,,,,
142,795,1315480000000,82,25/06/2023 19:05,,,,,,,,,,,
143,22,3506010000000,19,25/06/2023 10:31,,,,,,,,,,,
143,1056,3506010000000,19,25/06/2023 10:31,,,,,,,,,,,
143,288,3506010000000,19,25/06/2023 10:31,,,,,,,,,,,
143,400,3506010000000,19,25/06/2023 10:31,,,,,,,,,,,
143,851,3506010000000,19,25/06/2023 10:31,,,,,,,,,,,
144,5,2107670000000,67,25/06/2023 16:25,,,,,,,,,,,
144,1055,2107670000000,67,25/06/2023 16:25,,,,,,,,,,,
144,85,2107670000000,67,25/06/2023 16:25,,,,,,,,,,,
144,501,2107670000000,67,25/06/2023 16:25,,,,,,,,,,,
144,803,2107670000000,67,25/06/2023 16:25,,,,,,,,,,,
145,5,8590220000000,96,25/06/2023 12:12,,,,,,,,,,,
145,1052,8590220000000,96,25/06/2023 12:12,,,,,,,,,,,
145,174,8590220000000,96,25/06/2023 12:12,,,,,,,,,,,
145,529,8590220000000,96,25/06/2023 12:12,,,,,,,,,,,
145,992,8590220000000,96,25/06/2023 12:12,,,,,,,,,,,
146,-1,1319740000000,15,25/06/2023 11:12,,,,,,,,,,,
146,-1,1319740000000,15,25/06/2023 11:12,,,,,,,,,,,
146,-1,1319740000000,15,25/06/2023 11:12,,,,,,,,,,,
146,-1,1319740000000,15,25/06/2023 11:12,,,,,,,,,,,
146,-1,1319740000000,15,25/06/2023 11:12,,,,,,,,,,,
147,12,2573780000000,45,25/06/2023 9:53,,,,,,,,,,,
147,1065,2573780000000,45,25/06/2023 9:53,,,,,,,,,,,
147,77,2573780000000,45,25/06/2023 9:53,,,,,,,,,,,
147,421,2573780000000,45,25/06/2023 9:53,,,,,,,,,,,
147,925,2573780000000,45,25/06/2023 9:53,,,,,,,,,,,
148,16,3798310000000,99,25/06/2023 13:14,,,,,,,,,,,
148,1065,3798310000000,99,25/06/2023 13:14,,,,,,,,,,,
148,129,3798310000000,99,25/06/2023 13:14,,,,,,,,,,,
148,470,3798310000000,99,25/06/2023 13:14,,,,,,,,,,,
148,1016,3798310000000,99,25/06/2023 13:14,,,,,,,,,,,
149,3,1060870000000,17,25/06/2023 18:53,,,,,,,,,,,
149,1048,1060870000000,17,25/06/2023 18:53,,,,,,,,,,,
149,389,1060870000000,17,25/06/2023 18:53,,,,,,,,,,,
149,473,1060870000000,17,25/06/2023 18:53,,,,,,,,,,,
149,966,1060870000000,17,25/06/2023 18:53,,,,,,,,,,,
150,20,7678240000000,59,25/06/2023 11:16,,,,,,,,,,,
150,1068,7678240000000,59,25/06/2023 11:16,,,,,,,,,,,
150,254,7678240000000,59,25/06/2023 11:16,,,,,,,,,,,
150,469,7678240000000,59,25/06/2023 11:16,,,,,,,,,,,
150,829,7678240000000,59,25/06/2023 11:16,,,,,,,,,,,
151,20,6614300000000,42,25/06/2023 7:35,,,,,,,,,,,
151,1053,6614300000000,42,25/06/2023 7:35,,,,,,,,,,,
151,228,6614300000000,42,25/06/2023 7:35,,,,,,,,,,,
151,657,6614300000000,42,25/06/2023 7:35,,,,,,,,,,,
151,930,6614300000000,42,25/06/2023 7:35,,,,,,,,,,,
152,23,9115280000000,22,25/06/2023 5:29,,,,,,,,,,,
152,1057,9115280000000,22,25/06/2023 5:29,,,,,,,,,,,
152,56,9115280000000,22,25/06/2023 5:29,,,,,,,,,,,
152,601,9115280000000,22,25/06/2023 5:29,,,,,,,,,,,
152,908,9115280000000,22,25/06/2023 5:29,,,,,,,,,,,
153,12,8568740000000,39,25/06/2023 5:25,,,,,,,,,,,
153,1057,8568740000000,39,25/06/2023 5:25,,,,,,,,,,,
153,124,8568740000000,39,25/06/2023 5:25,,,,,,,,,,,
153,625,8568740000000,39,25/06/2023 5:25,,,,,,,,,,,
153,824,8568740000000,39,25/06/2023 5:25,,,,,,,,,,,
154,15,2965510000000,87,25/06/2023 12:55,,,,,,,,,,,
154,1053,2965510000000,87,25/06/2023 12:55,,,,,,,,,,,
154,335,2965510000000,87,25/06/2023 12:55,,,,,,,,,,,
154,532,2965510000000,87,25/06/2023 12:55,,,,,,,,,,,
154,1035,2965510000000,87,25/06/2023 12:55,,,,,,,,,,,
155,10,6121230000000,23,25/06/2023 16:29,,,,,,,,,,,
155,1069,6121230000000,23,25/06/2023 16:29,,,,,,,,,,,
155,364,6121230000000,23,25/06/2023 16:29,,,,,,,,,,,
155,521,6121230000000,23,25/06/2023 16:29,,,,,,,,,,,
155,995,6121230000000,23,25/06/2023 16:29,,,,,,,,,,,
156,1,9553360000000,3,25/06/2023 12:12,,,,,,,,,,,
156,1067,9553360000000,3,25/06/2023 12:12,,,,,,,,,,,
156,106,9553360000000,3,25/06/2023 12:12,,,,,,,,,,,
156,426,9553360000000,3,25/06/2023 12:12,,,,,,,,,,,
156,717,9553360000000,3,25/06/2023 12:12,,,,,,,,,,,
157,5,4973230000000,36,25/06/2023 11:15,,,,,,,,,,,
157,1067,4973230000000,36,25/06/2023 11:15,,,,,,,,,,,
157,74,4973230000000,36,25/06/2023 11:15,,,,,,,,,,,
157,591,4973230000000,36,25/06/2023 11:15,,,,,,,,,,,
157,844,4973230000000,36,25/06/2023 11:15,,,,,,,,,,,
158,20,1709390000000,38,25/06/2023 12:56,,,,,,,,,,,
158,1068,1709390000000,38,25/06/2023 12:56,,,,,,,,,,,
158,73,1709390000000,38,25/06/2023 12:56,,,,,,,,,,,
158,577,1709390000000,38,25/06/2023 12:56,,,,,,,,,,,
158,740,1709390000000,38,25/06/2023 12:56,,,,,,,,,,,
159,2,4545490000000,62,25/06/2023 6:46,,,,,,,,,,,
159,1067,4545490000000,62,25/06/2023 6:46,,,,,,,,,,,
159,202,4545490000000,62,25/06/2023 6:46,,,,,,,,,,,
159,424,4545490000000,62,25/06/2023 6:46,,,,,,,,,,,
159,935,4545490000000,62,25/06/2023 6:46,,,,,,,,,,,
160,12,7071170000000,6,25/06/2023 6:28,,,,,,,,,,,
160,1047,7071170000000,6,25/06/2023 6:28,,,,,,,,,,,
160,196,7071170000000,6,25/06/2023 6:28,,,,,,,,,,,
160,529,7071170000000,6,25/06/2023 6:28,,,,,,,,,,,
160,865,7071170000000,6,25/06/2023 6:28,,,,,,,,,,,
161,23,3754590000000,33,25/06/2023 13:17,,,,,,,,,,,
161,1065,3754590000000,33,25/06/2023 13:17,,,,,,,,,,,
161,212,3754590000000,33,25/06/2023 13:17,,,,,,,,,,,
161,489,3754590000000,33,25/06/2023 13:17,,,,,,,,,,,
161,910,3754590000000,33,25/06/2023 13:17,,,,,,,,,,,
162,19,1063120000000,62,25/06/2023 5:02,,,,,,,,,,,
162,1065,1063120000000,62,25/06/2023 5:02,,,,,,,,,,,
162,125,1063120000000,62,25/06/2023 5:02,,,,,,,,,,,
162,515,1063120000000,62,25/06/2023 5:02,,,,,,,,,,,
162,809,1063120000000,62,25/06/2023 5:02,,,,,,,,,,,
163,20,1011310000000,97,25/06/2023 11:12,,,,,,,,,,,
163,1050,1011310000000,97,25/06/2023 11:12,,,,,,,,,,,
